"","id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"40838","ex1gKL/JgH5MEv23djAoag==","Liniers",3,2,76,62,160000,"PH"
"40839","AQhoROvdXyZ83HOYbmFamQ==","Liniers",3,1,105,85,155000,"PH"
"40840","SLZYTyaBPjVp/H1yL52stg==","Congreso",3,1,77,77,157000,"PH"
"40841","XVCTY38WSTjrUsUg/TBoUQ==","Paternal",5,2,181,110,270000,"PH"
"40842","VP+3+W5iSZT2BgsW+2fiEw==","Balvanera",3,1,77,77,157000,"PH"
"40843","JmFgQTBdPwgPkkQu6ZYrKw==","Caballito",4,2,203,174,385000,"PH"
"40844","hefBHrt6RrVPe+7VsI5tNA==","Chacarita",5,2,181,110,270000,"PH"
"40845","sX1o2gU3QtdYguyUU4mjpA==","Mataderos",5,2,179,135,149000,"PH"
"40846","u79P5i5GiOF1v7i8BcS7OA==","Monserrat",3,1,77,77,157000,"PH"
"40847","GdpG9livdzUJuRLYaZ1Ngw==","San Cristobal",3,1,156,127,160000,"PH"
"40848","sPKbTJk23tF4/HDbl6r2pA==","San Cristobal",3,1,77,77,157000,"PH"
"40849","qxDqdi85R0GHdvOkqjtV3g==","Velez Sarsfield",4,1,91,78,170000,"PH"
"40850","bEt5jkpPe85qL72bGZpjdA==","Parque Chacabuco",5,1,180,120,250000,"PH"
"40851","TAwnYs1BiyGQNpRc24GDUA==","Villa Santa Rita",4,1,94,84,197000,"PH"
"40852","rTexgdOcnG40FqiCz6Rpug==","Villa Santa Rita",3,2,57,57,92000,"PH"
"40853","3gwIYqLZCPAUNfnWjTFTZA==","Saavedra",6,3,203,203,239000,"Casa"
"40854","YzQ5ZMOAbIsqVO2YPIw+Aw==","Saavedra",5,3,216,145,425000,"Casa"
"40855","uUkj15YmkKJLykHJBp1pPQ==","Versalles",4,1,168,138,235000,"Casa"
"40856","ZyB6gCDnRxY1tOLT/UPslA==","Agronomía",3,2,150,127,250000,"Casa"
"40857","Kiwhg6qD9NVC+jb/1DRBJA==","Villa Luro",3,1,120,80,185000,"Casa"
"40858","V8YU4tnbii/KEWj/Vneg+A==","Once",2,1,33,32,95000,"Departamento"
"40859","KGAqoShiBSTLi4rbzcp+xg==","Flores",1,1,38,32,95000,"Departamento"
"40860","qKDM7ClIGBpk8tO6wwiBBA==","Flores",1,1,38,32,99000,"Departamento"
"40861","+BuHYq8R1OaGYv0GYgjMmA==","Flores",1,1,38,34,98280,"Departamento"
"40862","6P/wWKZIaLBLRyF40N3boQ==","Flores",1,1,38,34,104000,"Departamento"
"40863","TSJ9iRhKIN8T1bX0qPp51w==","Flores",2,1,34,34,90000,"Departamento"
"40864","TrquStaIorCR9viegm3qJg==","Flores",1,1,37,32,95280,"Departamento"
"40865","TBwDH5bxtNmE6VV5RIm5Hg==","Flores",1,1,40,35,108000,"Departamento"
"40866","nViR83SlYTQ/GJnAL2UqHA==","Flores",1,1,38,32,105000,"Departamento"
"40867","5xYjaz8lSGZZd3h/HQPFFg==","Flores",1,1,36,32,99500,"Departamento"
"40868","LX3zatdxItTtCqVzkIWRrA==","Flores",1,1,38,32,100000,"Departamento"
"40869","XjEJFWVZfa21z1+SW6fmUA==","Flores",1,1,40,35,102000,"Departamento"
"40870","1NiVuUnlJYu6MuVfHL+71Q==","Flores",3,1,55,52,144900,"Departamento"
"40871","LKoh9gjWX5jtuRP32YBcNA==","Flores",4,1,137,70,215000,"Departamento"
"40872","b1uNBdSoMhHTDPQtF/Vr2w==","Nuñez",2,1,78,49,208000,"Departamento"
"40873","wu3mSBHT2ady1fZkGLVoPA==","Nuñez",2,1,59,51,195000,"Departamento"
"40874","csz8LU1kXo9psxAKPgX72Q==","Nuñez",1,2,50,47,195000,"Departamento"
"40875","7skaYO3wrKr8TZmjDhYMtA==","Nuñez",4,2,102,90,289000,"Departamento"
"40876","/hc1IEI8r3TCJbNqzdLylg==","Nuñez",1,1,33,33,85000,"Departamento"
"40877","Ef7xzlOUzwulKwO+jeWHCw==","Retiro",4,2,150,150,442000,"Departamento"
"40878","SZRuqxJOF2juJtjTQEoydw==","Retiro",1,1,34,34,139000,"Departamento"
"40879","y6odcAxyddM4K+au9f/wHA==","Almagro",2,1,43,43,115000,"Departamento"
"40880","JrciqffOqD6IQEQ88Zu8ew==","Almagro",1,1,29,29,75000,"Departamento"
"40881","n57/KzHUAphCF3LvBgYZIA==","Almagro",2,1,65,40,143000,"Departamento"
"40882","847lg4FaUxC5cogoxk7omQ==","Almagro",2,1,79,48,175000,"Departamento"
"40883","AuRjF2/c4hIk7xpdaPklAA==","Almagro",2,1,49,45,194000,"Departamento"
"40884","GCklL1pEuT4AYeYCrbLhdw==","Almagro",2,1,65,39,143000,"Departamento"
"40885","NnpKYbgrNhub4JT+aCjrMg==","Almagro",3,2,85,80,350000,"Departamento"
"40886","1vNnJdYQIqhXQsucmuqpyQ==","Almagro",3,2,74,65,215000,"Departamento"
"40887","7yxVhYbuGJnIGDyYP45X+g==","Palermo",2,1,46,46,165000,"Departamento"
"40888","m176XNABy4sq4kWMyJ09fA==","Palermo",3,1,76,64,240000,"Departamento"
"40889","cgyqFeDBqREKOLN5Xz+JeQ==","Palermo",4,2,143,124,470000,"Departamento"
"40890","rOJIuMRwVuTLhWYfZjfDHw==","Palermo",2,2,70,63,295000,"Departamento"
"40891","1EV5Xn+rdUkeYMqf0reXWQ==","Palermo",1,1,38,38,114000,"Departamento"
"40892","ii9pQDaNES7LgUMZC+LqTg==","Palermo",2,1,70,50,160000,"Departamento"
"40893","NFSA7Lm/FF3jZc8RMqa9Hg==","Palermo",1,1,52,49,145600,"Departamento"
"40894","e5C27bBNNhee/M9r/V4HWw==","Palermo",1,1,35,35,115500,"Departamento"
"40895","ok2uqXxF1m6P1RugLMZsCA==","Palermo",2,2,115,108,445000,"Departamento"
"40896","nSiwR5CQC2jJ4IVaVpUL5g==","Palermo",3,1,51,48,165000,"Departamento"
"40897","+6l4ajbTUGxSVigeiHPPOQ==","Palermo",1,1,50,33,155000,"Departamento"
"40898","2SO3ZDCqwsYKyBnxXZXBng==","Palermo",2,1,36,36,105000,"Departamento"
"40899","LrGe++AAn/pzACqePAL5hQ==","Palermo",3,2,85,80,690000,"Departamento"
"40900","K4ewFRyRaccaFv82AWtoyQ==","Palermo",4,5,166,152,720000,"Departamento"
"40901","5M3bQxYWM6pvWZ9hZYx4rQ==","Palermo",1,1,47,47,177000,"Departamento"
"40902","qyc3cel643uP86c68bzrpg==","Palermo",3,2,76,66,305000,"Departamento"
"40903","Ze0yUkddVv6DZXsJfJvDPA==","Palermo",1,1,40,32,128000,"Departamento"
"40904","xA738/IxHMfVHUjE0E9h5Q==","Palermo",2,1,40,40,147000,"Departamento"
"40905","6cWq9ea+aEihesZj8Z78fw==","Palermo",3,2,70,63,295000,"Departamento"
"40906","LvCHAOanEFT1soM464n93w==","Palermo",4,3,145,135,480000,"Departamento"
"40907","bULqCgq/pov3YZkPGI6xlw==","Palermo",2,1,77,51,188000,"Departamento"
"40908","ilF53w1tbfFyCI0smooCwA==","Palermo",4,1,101,90,289000,"Departamento"
"40909","/dbNWxxHpCJ7AwGfetXAew==","Palermo",1,1,58,41,165000,"Departamento"
"40910","nn/TbcVw+GOGc6s0MjXpMw==","Palermo",4,3,97,82,350000,"Departamento"
"40911","ZSQGvFaS14iij/zTKWrLwQ==","Palermo",3,3,98,82,340000,"Departamento"
"40912","fND2y1olTHISE/SPK7JPRg==","Palermo",1,1,33,30,113500,"Departamento"
"40913","JujTy313EADLxFB/JzJxyQ==","Palermo",1,1,32,32,139000,"Departamento"
"40914","CmwZZcFsXdVj6w/jGKYd+A==","Palermo",3,1,65,65,220000,"Departamento"
"40915","5/NrTtdHb3TlylNM8/C+vQ==","Palermo",1,1,34,29,120000,"Departamento"
"40916","UhpeVRHCFzdtdkN69Q2tzg==","Palermo",2,1,44,38,150000,"Departamento"
"40917","CXxO/lupg8N+phRmyjDcgQ==","Palermo",1,1,45,35,157000,"Departamento"
"40918","/HPR7y69pjIkcMBx7oFZxw==","Palermo",3,1,110,100,365000,"Departamento"
"40919","Rsb4MM+dafKAMtVYHYelVw==","Palermo",1,1,34,29,120000,"Departamento"
"40920","XpFmXNWbgAZAWG0XomjOeA==","Palermo",3,2,85,80,350000,"Departamento"
"40921","WJJIrGJBT2Fv6UN7Ky3cuA==","Palermo",5,2,116,112,490000,"Departamento"
"40922","1V9k1oWdLgLt5bn63nPsyQ==","Palermo",1,1,52,49,140000,"Departamento"
"40923","MifQwOtb8Me0frMGUxR+VQ==","Palermo",2,1,95,58,339833,"Departamento"
"40924","7irguz+r4Id6ZyyCwYf0AQ==","Palermo",4,3,149,125,650000,"Departamento"
"40925","giDhpDZWa9+eDOoh5zQwcA==","Palermo",1,1,40,34,99500,"Departamento"
"40926","FSVz2p/AvmDrfCu0T+lieQ==","Barracas",3,2,84,74,201877,"Departamento"
"40927","0hFC/63P7I4an87XGkL2kw==","Barracas",2,2,82,68,201237,"Departamento"
"40928","q4bDpNborxuXuDE/mGIVXw==","Barracas",2,1,87,45,161136,"Departamento"
"40929","ljjbYfzl5hzCzfrCfSpYRw==","Barracas",1,1,44,40,155000,"Departamento"
"40930","YsJeTF3gxzDZqg/Wpl/BRg==","Barracas",2,1,51,45,136786,"Departamento"
"40931","ayTmRNb/22mfvDMATx4LuA==","Barracas",2,2,84,74,198292,"Departamento"
"40932","RHZHaECxyBH8uMb7xBkuQQ==","Barracas",2,2,84,74,190665,"Departamento"
"40933","JVcSxZK2vYCD8PeAMqGZeg==","Barracas",2,1,82,41,150900,"Departamento"
"40934","1i0KM4Ae3zIWF9wlbtf37A==","Barracas",2,1,47,41,131301,"Departamento"
"40935","kp6mAR4BoX4C7jBJbh4fgA==","Barracas",1,1,62,31,114336,"Departamento"
"40936","9L3Lq+SZTdFI1gCIohCBqA==","Barracas",3,2,84,74,196766,"Departamento"
"40937","vKgXSgKTPSECM3Dhxehd7w==","Barracas",3,2,83,68,204096,"Departamento"
"40938","YGfPlnIpTeefOUvsKiT52g==","Belgrano",2,1,45,39,165000,"Departamento"
"40939","MC4LqhKhGD1p1OHlcecclA==","Belgrano",4,2,160,126,680000,"Departamento"
"40940","EJBc2FBACVXmAzfUNTkSNw==","Belgrano",1,1,42,37,144000,"Departamento"
"40941","da1LdtunDRJrFZWA7KFHww==","Belgrano",1,1,42,37,146850,"Departamento"
"40942","AOCwr0JXpnpmyhuvW7iofw==","Belgrano",4,2,100,100,239000,"Departamento"
"40943","4c5/kzpIGNs1vLhge4psgA==","Belgrano",4,2,105,95,350000,"Departamento"
"40944","xC+XvwHD/A7SqV24EgbcdA==","Belgrano",4,2,140,140,490000,"Departamento"
"40945","VpU9s9KySWbrDM5MDpHKZw==","Belgrano",1,1,42,37,130400,"Departamento"
"40946","BXXV14AbYgQzhqSsCn0nng==","Belgrano",1,1,42,37,133000,"Departamento"
"40947","iMzZKNPWDiQ+9UV9ca2S1g==","Belgrano",2,2,52,48,198000,"Departamento"
"40948","0DbDnVPrqhoEaP3vDOviyQ==","Belgrano",1,1,34,31,102000,"Departamento"
"40949","XG+QqUw4csdrsfu8juRcKA==","Belgrano",1,1,33,33,85000,"Departamento"
"40950","vQDSgd/+euHiFEYFBm3j/w==","Belgrano",3,1,51,51,180000,"Departamento"
"40951","koMoF7anO5vR3/s8IikMcw==","Belgrano",1,1,42,37,127800,"Departamento"
"40952","XpmbhaN3NeIHYwORdnNR/A==","Belgrano",1,1,42,37,138370,"Departamento"
"40953","2v/qxSM493SJ/1/tOHW9DQ==","Belgrano",1,1,42,37,135700,"Departamento"
"40954","5iUVl3YqI09xq2YzpNLXRg==","Belgrano",1,1,42,37,125300,"Departamento"
"40955","vh3bZvKveXdCsNyl5JEG2A==","Belgrano",4,2,129,114,352000,"Departamento"
"40956","+Hp/bz+QeBO+W/aX2rjpCQ==","Belgrano",5,2,174,150,430000,"Departamento"
"40957","USVgk4wne6S25EgwKNUnRw==","Belgrano",1,1,31,28,109000,"Departamento"
"40958","rpqAvcG9961rvH62ugyGAA==","Belgrano",1,1,42,37,141140,"Departamento"
"40959","wqt1ak9MmrgEPFO88H9Myg==","Belgrano",3,1,54,51,158000,"Departamento"
"40960","BI+lO0MwGd9vO12Plkklgg==","Congreso",3,1,77,77,157000,"Departamento"
"40961","F4kfIl6i4l+nOo4ovEvUoQ==","Floresta",1,1,37,35,85000,"Departamento"
"40962","XQs30OgACfX76oaZfznjkg==","Paternal",2,1,35,35,97000,"Departamento"
"40963","M6DsuBJCPHhUFBWUVfkBzg==","Recoleta",3,2,85,80,690000,"Departamento"
"40964","DdQpQ0I09frbzNKz23dDGw==","Recoleta",4,5,166,152,720000,"Departamento"
"40965","7sFTgfi8AYQDK7Jd2z9W5g==","Recoleta",4,4,150,150,420000,"Departamento"
"40966","mMJqZSGUfa5zY/WpON0qvw==","Recoleta",2,1,34,34,89900,"Departamento"
"40967","sfscfyyon7lPwUlq0mcNiw==","Recoleta",5,3,192,192,480000,"Departamento"
"40968","OzDtr7jO3eQ71kpOjCV65A==","Recoleta",3,2,68,68,210000,"Departamento"
"40969","C9X15weNMTyW5OG2Hax5Tw==","Recoleta",6,2,180,173,542000,"Departamento"
"40970","9fFtb+g6JYxKQ9DprSxjGw==","Saavedra",4,1,64,62,175000,"Departamento"
"40971","2TFZcK08brSrv8gw0CWiVw==","Saavedra",2,1,78,44,120000,"Departamento"
"40972","m3N7yy7Hehg2Hbt50AAusw==","Saavedra",3,1,75,66,216000,"Departamento"
"40973","vNfw7bBJma0PdOGqA2jbag==","Saavedra",2,1,43,41,110000,"Departamento"
"40974","JHcxcK9HzHjKCS1ytuikGA==","Saavedra",2,1,43,41,105000,"Departamento"
"40975","LvRkHVWqxurol9gqEJ7KEQ==","Balvanera",3,2,80,76,167000,"Departamento"
"40976","BEf04Bli/EFhCpKbbdWshQ==","Balvanera",3,2,70,70,120000,"Departamento"
"40977","VyughXY1zkbX3FF2IfYmGA==","Balvanera",3,2,70,65,120000,"Departamento"
"40978","cWRB45a3/YusqptnCPOF6w==","Balvanera",2,1,40,40,99000,"Departamento"
"40979","1JICJFf2pZnGmnjZaZpIiw==","Balvanera",2,1,50,49,98000,"Departamento"
"40980","YwWFP0YjHQRhOWalr993lA==","Balvanera",1,1,38,38,76900,"Departamento"
"40981","/uL0Wl6NMJNl/15Cw+exUQ==","Balvanera",3,1,65,65,99500,"Departamento"
"40982","49iCBZw0+x1tFkC2ZU4uRg==","Balvanera",2,1,46,42,109000,"Departamento"
"40983","rs8koBp6WOL0FYkJE2o60Q==","Caballito",3,1,62,62,150000,"Departamento"
"40984","mIFl0cn1hufB+zQQk3rGTg==","Caballito",1,1,37,34,98500,"Departamento"
"40985","V62SqvnSsdrPOydgVEgYew==","Caballito",4,1,129,125,395000,"Departamento"
"40986","GbbKsqrlkdPtuWJm/1aqNw==","Caballito",1,1,38,35,101000,"Departamento"
"40987","2RS9BhA78k2FgE8LAbF2/Q==","Caballito",1,1,36,34,89000,"Departamento"
"40988","l1iW5Z/V4WIwdqYCfzCKQA==","Chacarita",3,3,98,82,340000,"Departamento"
"40989","5nZDYzzXoCQy8GzrGeC4Ig==","Chacarita",1,1,38,34,94800,"Departamento"
"40990","CBw+Rrz+h4MVk04jk+4FGA==","Mataderos",3,1,81,62,160000,"Departamento"
"40991","utxToJnUph5TVjs8IGYUZg==","Monserrat",3,1,77,77,157000,"Departamento"
"40992","qX0hKvjxddp+PgAH+NSfhQ==","Monserrat",1,1,40,33,136000,"Departamento"
"40993","Z+fFRk3XaqNp9Ztd+7f9oA==","Monserrat",3,1,65,65,99500,"Departamento"
"40994","pIYW9DURJia+vx2v8C9jnQ==","San Telmo",1,1,40,34,126739,"Departamento"
"40995","fJRBUx9R6t3BzYJgu2vmlw==","San Telmo",1,1,31,26,102007,"Departamento"
"40996","vzpNsNV3PFI0lU0Y2uQ7Qg==","San Telmo",1,1,32,27,98045,"Departamento"
"40997","YoQWTeoOVlAubayIebLmaQ==","San Telmo",1,1,31,31,94575,"Departamento"
"40998","xPyfipERgNS+BfDPypwh/A==","San Telmo",2,1,40,34,141450,"Departamento"
"40999","KG1hQuceDLt4uq9L+BDQcg==","San Telmo",1,1,38,38,115166,"Departamento"
"41000","aTJqBukGssymjw5uFbiSlQ==","San Telmo",1,1,56,26,158129,"Departamento"
"41001","DXIXMHH5Oah6mX15gXZfMQ==","San Telmo",1,1,44,38,139589,"Departamento"
"41002","SagLTNqZYxRwdgtkvhF9iA==","San Telmo",1,1,32,28,92637,"Departamento"
"41003","jmOGkFqNmsWMhreTdFZu9A==","San Telmo",1,1,30,26,95249,"Departamento"
"41004","JrXr/N5FOpUFnoZDcmU9RQ==","San Telmo",1,1,30,26,83245,"Departamento"
"41005","rivVz+zpdlg29Wgy/hsyfg==","San Telmo",1,1,31,26,88786,"Departamento"
"41006","qq6HTqGvA22U4y/F247Mqg==","San Telmo",1,1,31,31,70000,"Departamento"
"41007","9e1ARjffhM/SDFt3Q3SZtw==","San Telmo",1,1,30,26,95249,"Departamento"
"41008","z1Ft2uVaS/SdRKsqC41SRg==","San Telmo",1,1,40,34,126793,"Departamento"
"41009","xyYArwhLRdDdyOs7ZSTJhA==","San Telmo",1,1,40,40,119548,"Departamento"
"41010","IUJtMG+M6d40Ug1udUdPuQ==","Colegiales",1,1,50,41,120000,"Departamento"
"41011","R7SPgN72vlYg4Tsq5oREAQ==","Colegiales",3,3,98,82,340000,"Departamento"
"41012","zuqY4wG/a0dy2kTaV28lfA==","Barrio Norte",1,1,34,29,107000,"Departamento"
"41013","7nRO5zcZxkEkLFVmdd7W6Q==","Barrio Norte",4,5,166,152,720000,"Departamento"
"41014","nbDZF2Wrp1q0ol/1oPqHOw==","Barrio Norte",1,1,45,35,150000,"Departamento"
"41015","Y8z8HIJHPZ7UHy13vgxt0Q==","Barrio Norte",4,3,140,128,490000,"Departamento"
"41016","BZ0IJDeBKAhA8rDRhA1t4g==","Barrio Norte",1,1,34,29,120000,"Departamento"
"41017","WfUzRtn22HmwVC+sN4ZvQw==","Barrio Norte",1,1,34,29,120000,"Departamento"
"41018","gdYGu4hMHT7rW7UAU7yjfQ==","Barrio Norte",3,2,85,80,690000,"Departamento"
"41019","iIrXwWIfcHKkYMfo8sfoOA==","Barrio Norte",3,1,76,64,240000,"Departamento"
"41020","7+ddDxJEKuZ2LnJgqvayWQ==","Barrio Norte",1,1,45,35,156000,"Departamento"
"41021","o0tniPiNzsajtfcgJPhqnA==","Villa Crespo",1,1,38,28,74500,"Departamento"
"41022","TC4KUlbNGPijK/biHiIc8w==","Villa Crespo",1,1,39,36,120000,"Departamento"
"41023","WjuzAbjJvvmz73miHS/60Q==","Villa Crespo",1,1,40,34,99350,"Departamento"
"41024","EA2AVxWaJKfAd8OkMoNoOw==","Villa Crespo",4,1,109,105,195000,"Departamento"
"41025","AD0drk5fo/h5AAZc+JNx7A==","Villa Crespo",1,1,40,35,104000,"Departamento"
"41026","o4IserUF/JnkmAZmWbuNDA==","Villa Crespo",3,1,67,50,140000,"Departamento"
"41027","AQKPtZaTOH2ygzqY+Q3KkA==","Villa Crespo",5,2,105,95,255000,"Departamento"
"41028","LPBFtB1DbSHSdyzeNJ2nwg==","Villa Crespo",1,1,40,34,110000,"Departamento"
"41029","nPk1lpJ1JJDUKfH8q21Wqw==","Constitución",3,1,65,65,99500,"Departamento"
"41030","ozRUfI4+3ydpF3HhpJPK7g==","Puerto Madero",2,2,83,83,460000,"Departamento"
"41031","tY1Gd+epKP07015Qpil9sQ==","San Cristobal",3,1,55,50,90000,"Departamento"
"41032","J6gfSeK6t2mQ0LAwLdgkmA==","San Cristobal",3,1,77,77,157000,"Departamento"
"41033","2m/PVupx/GSIF1z+xpa00g==","San Cristobal",2,1,40,40,99000,"Departamento"
"41034","YOHEOcIdIAzPnGNwGXxOcg==","Villa Ortuzar",2,1,57,50,164000,"Departamento"
"41035","7hyWJIYFiRe90o/v03XPmg==","Villa Ortuzar",2,1,52,46,137700,"Departamento"
"41036","l41ZTwCoOvj2XN8vVLt6sg==","Villa Ortuzar",1,1,34,31,101700,"Departamento"
"41037","2Oa6oEizgJAxt6lz/nXV2Q==","Villa Ortuzar",2,1,57,50,164000,"Departamento"
"41038","rQfbFOQrHY+VsPqrmEncTA==","Villa Ortuzar",1,1,37,34,104304,"Departamento"
"41039","G49kRxmMhVTcNF80qdKpxQ==","Villa Ortuzar",1,1,34,31,91250,"Departamento"
"41040","33YcGrZpmVTqpWZpqHpgZw==","Villa Ortuzar",1,1,37,34,93252,"Departamento"
"41041","iLO6LSW0sgrp9JF4QYzITg==","Villa Ortuzar",2,1,52,46,140600,"Departamento"
"41042","dZH0ZHc0B4OgNcibSJS+mA==","Villa Ortuzar",2,1,52,46,126000,"Departamento"
"41043","N/d1IVqUEdFLzckzfVSr4g==","Villa Ortuzar",1,1,37,34,111211,"Departamento"
"41044","UfbfH34ho+VqIZ47IyZ6hA==","Villa Ortuzar",1,1,37,34,99283,"Departamento"
"41045","o4SRkE+O9m5mVqkkfipRMw==","Villa Ortuzar",2,1,52,46,131900,"Departamento"
"41046","IdNmL/QHijaIM1x6dzLoTA==","Villa Ortuzar",1,1,37,34,111211,"Departamento"
"41047","++y6rjPxY7xtWbfjhLsBHw==","Villa Ortuzar",1,1,37,34,102293,"Departamento"
"41048","dVw+65crarBbzoDLsTDlvw==","Villa Ortuzar",1,1,37,34,95261,"Departamento"
"41049","iF7HFYyNmSP5CL3QFelhuA==","Villa Ortuzar",2,1,57,50,153800,"Departamento"
"41050","la+ywdzZ27DtAXMMEPfkNw==","Villa Ortuzar",2,1,57,50,150800,"Departamento"
"41051","II9AfhyHIATzTQn7MPotWQ==","Villa Ortuzar",2,1,52,46,128900,"Departamento"
"41052","Ejq2DQfnb4xI0lGl38Z5yA==","Villa Ortuzar",2,1,52,46,134800,"Departamento"
"41053","qDrhWT2QT8IHDJqnnuUEvA==","Villa Ortuzar",2,1,57,50,146800,"Departamento"
"41054","VWxxfoD3LykYWEC9V0TA1Q==","Villa Ortuzar",1,1,34,31,95200,"Departamento"
"41055","1hGsbGO7Bt6lai5/mcM3Ag==","Villa Urquiza",2,1,50,48,178000,"Departamento"
"41056","spCrr0x53pmk0b+uw8De/w==","Villa Urquiza",3,1,64,59,210000,"Departamento"
"41057","P/DpAUUbY0OrSXJTfY3kbg==","Villa Urquiza",1,1,50,46,118000,"Departamento"
"41058","UQB2hv+V50HPPUtoCrx/TQ==","Parque Patricios",2,1,42,39,107000,"Departamento"
"41059","La3fkJfNNfwgT+XURmMeiQ==","Villa Santa Rita",1,1,38,38,85000,"Departamento"
"41060","DCQh27i/qxTZ2RlPX9NOAw==","Villa del Parque",2,1,63,53,96000,"Departamento"
"41061","CkQmYSclLKRbwmxEGZnExw==","Caballito",1,1,34,31,82320,"Departamento"
"41062","b9J7x54rW7OhABDetU/wkw==","Mataderos",1,1,30,30,82000,"Departamento"
"41063","zNqJEXaCJ7F5jnSA8jSbqA==","Belgrano",2,1,53,53,138500,"PH"
"41064","5BkjiMVkEWiGS3yt4ONF0A==","Caballito",2,1,49,49,104000,"PH"
"41065","xgorUGwBefsn89YGZ6Dfvw==","Monserrat",2,1,60,60,70000,"PH"
"41066","RQKIM/D3DN2t7Y6Ll9zDog==","Villa Crespo",2,1,47,47,117000,"PH"
"41067","2K41UmwrKx2MfpGg4S7b0w==","Villa Crespo",2,1,42,42,100000,"PH"
"41068","5QgvQ7zSYLHF4GzEjC7Wsw==","San Cristobal",1,1,47,34,92000,"PH"
"41069","WlPnjUM6slIkF63LFVz7YQ==","Boedo",1,1,32,32,75000,"Departamento"
"41070","T5uozPJU0FBXZHuYpZsDZw==","Flores",2,1,59,40,130000,"Departamento"
"41071","3KYD+i21fUmYf0Lc05q5tA==","Flores",1,1,40,38,80000,"Departamento"
"41072","zBLBOfnMDfOCmShAwi0emQ==","Flores",2,1,56,56,119000,"Departamento"
"41073","+WqfnW6mohq/UbrNAQ6SiA==","Nuñez",2,1,42,38,175000,"Departamento"
"41074","JIZKwM6vOgbk+SX3+zgLiA==","Nuñez",2,1,41,38,169000,"Departamento"
"41075","+Kzkp4IXOA/663BiV8mXVA==","Nuñez",2,2,43,40,198000,"Departamento"
"41076","uUkqcKJrDIUbXyaSJBckAA==","Almagro",2,1,57,56,148000,"Departamento"
"41077","je0iXa5WqYvyBwYng0/TWQ==","Almagro",2,1,65,53,122000,"Departamento"
"41078","f0vE9N80XNLKYOewbuQ34A==","Almagro",2,1,52,41,99000,"Departamento"
"41079","+UfjIwuLjLDoTmkGA5G19w==","Liniers",2,1,41,38,85000,"Departamento"
"41080","lbvP2ewAF6aV29X8wCXPSg==","Palermo",2,1,33,33,105100,"Departamento"
"41081","Q/DVxH67qnaC+l4vuRk2/A==","Palermo",2,1,43,40,168000,"Departamento"
"41082","FkyFWIW1RfCbE8Pq2aGi/A==","Palermo",1,1,43,40,148000,"Departamento"
"41083","vYXgSMCXKLc4fyxap/LTtw==","Palermo",2,1,50,44,173000,"Departamento"
"41084","socy+3REsviV0tHgEW8VZA==","Palermo",2,1,40,33,115000,"Departamento"
"41085","o9pCwNi4CI2vgzU1X86IYg==","Palermo",2,1,50,44,162000,"Departamento"
"41086","oGvRQxapBPU1H49R7PQwgA==","Palermo",2,1,58,48,175000,"Departamento"
"41087","a2RvoURqYNKQNzEjS7vHrA==","Palermo",2,1,60,60,238000,"Departamento"
"41088","ckNE/p3sh7BjHh+SDMITdQ==","Palermo",2,1,58,51,151500,"Departamento"
"41089","sFKKjpRXZcKlcVrQc5dTPQ==","Palermo",2,1,50,49,250000,"Departamento"
"41090","MBwkx0EKUQGPgo5mF6Ym6Q==","Palermo",2,1,33,33,115000,"Departamento"
"41091","0pg6Z1LfqqlZsln/yp3kDg==","Palermo",2,1,56,52,189000,"Departamento"
"41092","sxa4yrNEqZcAsUgUKkVUnQ==","Palermo",2,1,42,40,122000,"Departamento"
"41093","l4UM7Z9OckVf0T2H9+/3LQ==","Palermo",1,1,41,38,150000,"Departamento"
"41094","brGcIBdIoyh2AyAZUWM7Qg==","Palermo",2,1,55,46,158500,"Departamento"
"41095","GdGT1LGAGzk5NqfrZcW/dQ==","Palermo",1,1,58,42,166440,"Departamento"
"41096","i/qgZN33AS8UUasdlZBzbg==","Palermo",2,1,48,45,155000,"Departamento"
"41097","Rh5JGSKbGmcICkuhuy8+NQ==","Palermo",2,1,37,37,145000,"Departamento"
"41098","/NwWAa512Yx9Nz7C6Pqdag==","Palermo",2,1,48,45,130000,"Departamento"
"41099","o8jz9XvUqlTBZ6PAIQ+xZg==","Palermo",2,1,42,39,90000,"Departamento"
"41100","rYtWBw9PtYxGdbGMc6IYAQ==","Palermo",2,1,37,33,90000,"Departamento"
"41101","62w0jkMGdyhSpWGSKp6Exg==","Palermo",2,1,43,40,168000,"Departamento"
"41102","Ltxt8u8TJxcolD/u9GZAtA==","Palermo",1,1,43,40,132000,"Departamento"
"41103","oUkg9iGuOySCLTsfTFJZTg==","Palermo",1,1,41,38,150000,"Departamento"
"41104","6HUQBPhXP2Kb/3G/RJauWQ==","Palermo",1,1,51,34,144352,"Departamento"
"41105","7i/f8Uy0NSj9Llk2un8j0A==","Palermo",2,1,48,43,188000,"Departamento"
"41106","Py1X6sEZpFnw92lrEviW4A==","Palermo",1,1,33,33,119000,"Departamento"
"41107","VKT6TmSnLviK2kRdXnS8hw==","Palermo",2,2,35,31,120000,"Departamento"
"41108","9ZO4wr6aYXFg8CrgH/VmPg==","Palermo",2,1,37,37,185000,"Departamento"
"41109","UKxdVtZITsrUQl8KK+u9eQ==","Palermo",2,1,50,44,168000,"Departamento"
